ID,Polygonia comma,Nymphalis antiopa,Aglais milberti,Ancyloxypha numitor,Anthocharis sara,Apodemia mormo,Asterocampa celtis,Asterocampa clyton,Atalopedes campestris,Atrytone delaware,Atrytonopsis hianna,Battus philenor,Boloria alaskensis,Boloria bellona,Boloria chariclea,Boloria epithore,Boloria eunomia,Boloria improba,Boloria polaris,Boloria selene,Callophrys affinis,Callophrys mossii,Callophrys niphon,Callophrys polios,Callophrys sheridanii,Callophrys spinetorum,Carterocephalus palaemon,Celastrina ladon,Celastrina lucia,Celastrina serotina,Cercyonis oetus,Cercyonis pegala,Cercyonis sthenele,Chlosyne acastus,Chlosyne damoetas,Chlosyne gorgone,Chlosyne harrisii,Chlosyne nycteis,Chlosyne palla,Clossiana alberta,Clossiana astarte,Coenonympha inornata,Coenonympha tullia,Colias alexandra,Colias canadensis,Colias christina,Colias eurytheme,Colias gigantea,Colias hecla,Colias interior,Colias meadii,Colias occidentalis,Colias palaeno,Colias pelidne,Colias philodice,Colias tyche,Cyaniris neglecta,Cynthia annabella,Danaus plexippus,Deciduphagus augustinus,Elkalyce comyntas,Epargyreus clarus,Erebia disa,Erebia discoidalis,Erebia epipsodea,Erebia fasciata,Erebia lafontainei,Erebia mackinleyensis,Erebia mancinus,Erebia occulta,Erebia pawloskii,Erebia rossii,Erebia vidleri,Erebia youngi,Eresia aveyrana,Erora laeta,Erynnis afranius,Erynnis baptisiae,Erynnis brizo,Erynnis funeralis,Erynnis horatius,Erynnis icelus,Erynnis juvenalis,Erynnis lucilius,Erynnis martialis,Erynnis pacuvius,Erynnis persius,Erynnis propertius,Euchloe ausonides,Euchloe creusa,Euchloe lotta,Euchloe naina,Euchloe olympia,Euphilotes battoides,Euphilotes enoptes,Euphydryas phaeton,Euphyes bimacula,Euphyes conspicua,Euphyes dion,Euphyes dukesi,Euphyes vestris,Euptoieta claudia,Euptychia cymela,Everes amyntula,Feniseca tarquinius,Fixsenia favonius,Glaucopsyche lygdamus,Glaucopsyche piasus,Harkenclenus titus,Hesperia assiniboia,Hesperia colorado,Hesperia comma,Hesperia juba,Hesperia leonardus,Hesperia nevada,Hesperia sassacus,Hesperia uncas,Hylephila phyleus,Hypodryas gillettii,Icaricia icarioides,Incisalia eryphon,Incisalia henrici,Incisalia lanoraieensis,Junonia coenia,Lerema accius,Lethe anthedon,Lethe appalachia,Lethe eurydice,Libytheana carinenta,Limenitis archippus,Limenitis arthemis,Limenitis lorquini,Limenitis weidemeyerii,Lycaeides melissa,Lycaena cupreus,Lycaena dione,Lycaena dorcas,Lycaena dospassosi,Lycaena editha,Lycaena epixanthe,Lycaena helloides,Lycaena heteronea,Lycaena hyllus,Lycaena mariposa,Lycaena nivalis,Lycaena phlaeas,Lycaena rubidus,Mastor hegon,Mastor vialis,Mitoura gryneus,Nathalis iole,Neominois ridingsii,Neophasia menapia,Nymphalis californica,Nymphalis vaualbum,Oarisma garita,Oarisma poweshiek,Occidryas anicia,Occidryas chalcedona,Occidryas editha,Ochlodes sylvanoides,Oeneis alberta,Oeneis alpina,Oeneis bore,Oeneis chryxus,Oeneis jutta,Oeneis macounii,Oeneis melissa,Oeneis nevadensis,Oeneis philipi,Oeneis polixenes,Oeneis uhleri,Panoquina ocola,Papilio brevicauda,Papilio canadensis,Papilio cresphontes,Papilio eurymedon,Papilio glaucus,Papilio machaon,Papilio multicaudata,Papilio rutulus,Papilio troilus,Papilio zelicaon,Parnassius clodius,Parnassius eversmanni,Parnassius phoebus,Parnassius smintheus,Parrhasius m-album,Phoebis philea,Phoebis sennae,Pholisora catullus,Phyciodes batesii,Phyciodes pallida,Phyciodes tharos,Pieris angelika,Pieris marginalis,Pieris oleracea,Pieris rapae,Pieris virginiensis,Plebejus anna,Plebejus glandon,Plebejus idas,Plebejus lupini,Plebejus optilete,Plebejus saepiolus,Plebejus shasta,Poanes hobomok,Poanes massasoit,Poanes viator,Polites mystic,Polites origenes,Polites peckius,Polites sabuleti,Polites themistocles,Polygonia faunus,Polygonia gracilis,Polygonia interrogationis,Polygonia oreas,Polygonia progne,Polygonia satyrus,Polyommatus icarus,Pontia beckerii,Pontia occidentalis,Pontia protodice,Pontia sisymbrii,Protographium marcellus,Pyrgus centaureae,Pyrgus communis,Pyrgus ruralis,Pyrisitia lisa,Satyrium acadica,Satyrium behrii,Satyrium calanus,Satyrium californica,Satyrium caryaevorus,Satyrium edwardsii,Satyrium liparops,Satyrium semiluna,Speyeria aphrodite,Speyeria atlantis,Speyeria callippe,Speyeria coronis,Speyeria cybele,Speyeria edwardsii,Speyeria hydaspe,Speyeria idalia,Speyeria mormonia,Speyeria zerene,Strymon melinus,Strymon saepium,Strymon sylvinus,Thecla johnsoni,Thorybes daunus,Thorybes pylades,Thymelicus lineola,Urbanus proteus,Vanessa atalanta,Vanessa cardui,Vanessa virginiensis,Wallengrenia otho,Yvretta rhesus,unique_ID,day,month,year,x.x,y.x,pasted_coord,year2,year3,x.y,y.y,extract_ID,extract_ID_50,extract_ID_500,extract_LAT,extract_LAT_50,extract_LAT_500,extract_VEL_ED,extract_VEL_ED_50,extract_VEL_ED_500
21618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017-10-23 13:00:00 1593783.48325872 6393696.22106309,23,10,2017,1593783,6393696,1593783.48325872 6393696.22106309,2016-2017,2016-2018,1593783,6393696,1171798,11798,132,6395500,6392389,6168319,3.111111,3.012099,4.240876
5772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-07-11 00:00:00 -618918.904995706 7194498.61289331,11,7,2013,-618918.9,7194499,-618918.904995706 7194498.61289331,2012-2013,2013-2015,-618918.9,7194499,938395,9418,98,7195500,7193000,7168128,6.433333,6.403111,6.12444
19998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-20 14:15:00 1207198.54611284 6089988.09228876,20,7,2017,1207199,6089988,1207198.54611284 6089988.09228876,2016-2017,2016-2018,1207199,6089988,1260536,12666,131,6090500,6093000,6167670,5.744444,6.099667,5.558098
13541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015-07-16 14:55:00 2032710.20909957 6888532.21909322,16,7,2015,2032710,6888532,2032710.20909957 6888532.21909322,2014-2015,2013-2015,2032710,6888532,1027741,10347,118,6890500,6893000,6678373,4.722222,4.299444,4.006879
28001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020-05-03 11:44:00 1105596.83054271 5984922.61342375,3,5,2020,1105597,5984923,1105596.83054271 5984922.61342375,2020-2021,2019-2021,1105597,5984923,1291092,12956,131,5985500,5993227,6167670,5.077778,5.090348,5.558098
11488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015-05-18 12:30:00 1633804.87164695 6460588.12733663,18,5,2015,1633805,6460588,1633804.87164695 6460588.12733663,2014-2015,2013-2015,1633805,6460588,NA,11653,117,NA,6442531,6667993,NA,2.438773,6.67579
4436,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-05-05 14:40:00 1505233.45729664 6398740.39151564,5,5,2013,1505233,6398740,1505233.45729664 6398740.39151564,2012-2013,2013-2015,1505233,6398740,1170324,11796,132,6400500,6393000,6168319,4.055555,4.164667,4.240876
10118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-15 12:30:00 2984630.11793992 7327652.7466954,15,8,2014,2984630,7327653,2984630.11793992 7327652.7466954,2014-2015,2013-2015,2984630,7327653,NA,9052,105,NA,7352357,7338469,NA,-1,-1
8321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014-06-22 14:30:00 2411729.80210541 6721880.88646378,22,6,2014,2411730,6721881,2411729.80210541 6721880.88646378,2014-2015,2013-2015,2411730,6721881,1077321,10792,119,6720500,6742773,6737565,4.777778,4.871156,3.836863
13824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2015-07-25 09:45:00 -88073.7291141421 6716022.68564475,25,7,2015,-88073.73,6716023,-88073.7291141421 6716022.68564475,2014-2015,2013-2015,-88073.73,6716023,1078277,10888,114,6715500,6693000,6668023,7.555555,7.807778,8.022267
9937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-08-08 12:30:00 -1702943.79978159 6928898.35412894,8,8,2014,-1702944,6928898,-1702943.79978159 6928898.35412894,2014-2015,2013-2015,-1702944,6928898,1015346,10126,96,6930500,6943000,7167991,0.1555556,1.260444,2.211991
14668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-08-31 15:00:00 1149486.62817302 6121666.98841241,31,8,2015,1149487,6121667,1149486.62817302 6121666.98841241,2014-2015,2013-2015,1149487,6121667,1251789,12519,131,6120500,6143000,6167670,6.644444,6.772667,5.558098
1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2012-05-16 10:30:00 1503809.2188863 6404933.86288962,16,5,2012,1503809,6404934,1503809.2188863 6404933.86288962,2012-2013,2010-2012,1503809,6404934,1168868,11796,132,6405500,6393000,6168319,4.055555,4.164667,4.240876
26215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-07-15 14:00:00 1074492.76112112 5982195.07833165,15,7,2019,1074493,5982195,1074492.76112112 5982195.07833165,2018-2019,2019-2021,1074493,5982195,1292542,12955,131,5980500,5993459,6167670,4.888889,4.697166,5.558098
17539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2016-08-24 10:30:00 1286418.42481533 6148771.58333678,24,8,2016,1286418,6148772,1286418.42481533 6148771.58333678,2016-2017,2016-2018,1286418,6148772,1243080,12522,132,6150500,6157773,6168319,4.544445,4.590909,4.240876
29671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-12 00:00:00 1344848.9769299 6248574.17225471,12,8,2020,1344849,6248574,1344848.9769299 6248574.17225471,2020-2021,2019-2021,1344849,6248574,1213972,12231,132,6250500,6243521,6168319,6.055555,5.901505,4.240876
26808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019-08-05 09:20:00 1048675.2055834 6011722.82752442,5,8,2019,1048675,6011723,1048675.2055834 6011722.82752442,2018-2019,2019-2021,1048675,6011723,1283801,12955,131,6010500,5993459,6167670,4.577778,4.697166,5.558098
